instance,goal,defences
exp_acyclic_depvary_step3_batch_yyy07.pl,a1,[a1 a2 b2 c2 e1;a1 a2 b2 c2 c1]
exp_acyclic_depvary_step3_batch_yyy07.pl,t4,
exp_acyclic_depvary_step3_batch_yyy07.pl,s3,
exp_acyclic_depvary_step3_batch_yyy07.pl,r3,
exp_acyclic_depvary_step3_batch_yyy07.pl,q1,
exp_acyclic_depvary_step3_batch_yyy08.pl,d4,
exp_acyclic_depvary_step3_batch_yyy08.pl,w2,
exp_acyclic_depvary_step3_batch_yyy08.pl,a5,
exp_acyclic_depvary_step3_batch_yyy08.pl,y3,
exp_acyclic_depvary_step3_batch_yyy08.pl,c6,
exp_acyclic_depvary_step3_batch_yyy08.pl,q3,
exp_acyclic_depvary_step3_batch_yyy08.pl,u2,
exp_acyclic_depvary_step3_batch_yyy08.pl,y5,
exp_acyclic_depvary_step3_batch_yyy08.pl,f4,
exp_acyclic_depvary_step3_batch_yyy08.pl,z3,
exp_acyclic_depvary_step3_batch_yyy09.pl,b3,
exp_acyclic_depvary_step3_batch_yyy09.pl,d4,
exp_acyclic_depvary_step3_batch_yyy09.pl,w5,
exp_acyclic_depvary_step3_batch_yyy09.pl,b1,
exp_acyclic_depvary_step3_batch_yyy09.pl,a4,
exp_acyclic_depvary_step3_batch_yyy09.pl,p3,
exp_acyclic_depvary_step3_batch_yyy09.pl,e3,
exp_acyclic_depvary_step3_batch_yyy09.pl,r1,[a1 a2 b2 d1 e1 d2 e2]
exp_acyclic_depvary_step3_batch_yyy09.pl,e2,[a2 b2 d2 e2 a1 d1 e1]
exp_acyclic_depvary_step3_batch_yyy09.pl,d1,[d1 a2 b2 d2 a1 e1 e2]
exp_acyclic_depvary_step3_batch_yyy10.pl,s3,
exp_acyclic_depvary_step3_batch_yyy10.pl,b3,
exp_acyclic_depvary_step3_batch_yyy10.pl,e1,[a1 e1 a2 f2]
exp_acyclic_depvary_step3_batch_yyy10.pl,t2,
exp_acyclic_depvary_step3_batch_yyy10.pl,e3,
exp_acyclic_depvary_step3_batch_yyy10.pl,u5,
exp_acyclic_depvary_step3_batch_yyy10.pl,d5,
exp_acyclic_depvary_step3_batch_yyy10.pl,e2,
exp_acyclic_depvary_step3_batch_yyy10.pl,r3,
exp_acyclic_depvary_step3_batch_yyy10.pl,d1,
exp_acyclic_depvary_step4_batch_yyy01.pl,b3,[c1 b3 b1 d1 e1 f1 c2 d2 f2]
exp_acyclic_depvary_step4_batch_yyy01.pl,u1,
exp_acyclic_depvary_step4_batch_yyy01.pl,d3,
exp_acyclic_depvary_step4_batch_yyy01.pl,q5,
exp_acyclic_depvary_step4_batch_yyy01.pl,c2,[c1 c2 b3 b1 d1 e1 f1 d2 f2]
exp_acyclic_depvary_step4_batch_yyy01.pl,f5,
exp_acyclic_depvary_step4_batch_yyy01.pl,w1,
exp_acyclic_depvary_step4_batch_yyy01.pl,s1,[c1 b3 b1 d1 e1 f1 c2 d2 f2]
exp_acyclic_depvary_step4_batch_yyy01.pl,x1,
exp_acyclic_depvary_step4_batch_yyy01.pl,f2,[c1 f2 b3 b1 d1 e1 f1 c2 d2]
exp_acyclic_depvary_step4_batch_yyy02.pl,u1,[d1 f2 b3 b1 b2 d2 e2;d1 f2 b3 a1 b2 d2 e2]
exp_acyclic_depvary_step4_batch_yyy02.pl,y3,
exp_acyclic_depvary_step4_batch_yyy02.pl,d2,[d1 d2 f2 b3 b1 b2 e2;d1 d2 f2 b3 a1 b2 e2]
exp_acyclic_depvary_step4_batch_yyy02.pl,y5,
exp_acyclic_depvary_step4_batch_yyy02.pl,w3,
exp_acyclic_depvary_step4_batch_yyy02.pl,b3,[d1 f2 b3 b1 b2 d2 e2;d1 f2 b3 a1 b2 d2 e2]
exp_acyclic_depvary_step4_batch_yyy02.pl,y4,
exp_acyclic_depvary_step4_batch_yyy02.pl,e2,[d1 e2 f2 b3 b1 b2 d2;d1 e2 f2 b3 a1 b2 d2]
exp_acyclic_depvary_step4_batch_yyy02.pl,t1,
exp_acyclic_depvary_step4_batch_yyy02.pl,q1,[d1 f2 b3 b1 b2 d2 e2;d1 f2 b3 a1 b2 d2 e2]
exp_acyclic_depvary_step4_batch_yyy03.pl,b2,[d1 a2 b2 d2 e1]
exp_acyclic_depvary_step4_batch_yyy03.pl,p5,
exp_acyclic_depvary_step4_batch_yyy03.pl,d3,
exp_acyclic_depvary_step4_batch_yyy03.pl,t3,
exp_acyclic_depvary_step4_batch_yyy03.pl,u3,
exp_acyclic_depvary_step4_batch_yyy03.pl,s1,
exp_acyclic_depvary_step4_batch_yyy03.pl,q3,[d1 a2 b2 d2 e1]
exp_acyclic_depvary_step4_batch_yyy03.pl,b6,
exp_acyclic_depvary_step4_batch_yyy03.pl,c3,
exp_acyclic_depvary_step4_batch_yyy03.pl,t4,
exp_acyclic_depvary_step4_batch_yyy04.pl,u5,
exp_acyclic_depvary_step4_batch_yyy04.pl,b2,[b1 b2 d2 d1 e1 c2 e2 f2 a3 c3]
exp_acyclic_depvary_step4_batch_yyy04.pl,d4,
exp_acyclic_depvary_step4_batch_yyy04.pl,b4,
exp_acyclic_depvary_step4_batch_yyy04.pl,p3,
exp_acyclic_depvary_step4_batch_yyy04.pl,y1,
exp_acyclic_depvary_step4_batch_yyy04.pl,b6,
exp_acyclic_depvary_step4_batch_yyy04.pl,q1,
exp_acyclic_depvary_step4_batch_yyy04.pl,x2,[b1 b2 d2 d1 e1 c2 e2 f2 a3 c3]
exp_acyclic_depvary_step4_batch_yyy04.pl,f5,
exp_acyclic_depvary_step4_batch_yyy05.pl,t4,
exp_acyclic_depvary_step4_batch_yyy05.pl,p5,
exp_acyclic_depvary_step4_batch_yyy05.pl,t3,
exp_acyclic_depvary_step4_batch_yyy05.pl,y1,
exp_acyclic_depvary_step4_batch_yyy05.pl,a3,
exp_acyclic_depvary_step4_batch_yyy05.pl,x4,
exp_acyclic_depvary_step4_batch_yyy05.pl,v5,
exp_acyclic_depvary_step4_batch_yyy05.pl,w5,
exp_acyclic_depvary_step4_batch_yyy05.pl,c6,
exp_acyclic_depvary_step4_batch_yyy05.pl,z2,[a1 e2 b3 a2 c2 d2 c3]
exp_acyclic_depvary_step4_batch_yyy06.pl,b3,
exp_acyclic_depvary_step4_batch_yyy06.pl,z5,
exp_acyclic_depvary_step4_batch_yyy06.pl,c2,[a2 b2 c2 a3]
exp_acyclic_depvary_step4_batch_yyy06.pl,x2,
exp_acyclic_depvary_step4_batch_yyy06.pl,z4,
exp_acyclic_depvary_step4_batch_yyy06.pl,v4,
exp_acyclic_depvary_step4_batch_yyy06.pl,r3,
exp_acyclic_depvary_step4_batch_yyy06.pl,u2,
exp_acyclic_depvary_step4_batch_yyy06.pl,a2,[a2 b2 c2 a3]
exp_acyclic_depvary_step4_batch_yyy06.pl,w3,
exp_acyclic_depvary_step4_batch_yyy07.pl,u5,
exp_acyclic_depvary_step4_batch_yyy07.pl,t5,
exp_acyclic_depvary_step4_batch_yyy07.pl,q4,
exp_acyclic_depvary_step4_batch_yyy07.pl,f3,
exp_acyclic_depvary_step4_batch_yyy07.pl,a1,[a1 c1 d2 f2 b3 a2 b2 c2 c3]
exp_acyclic_depvary_step4_batch_yyy07.pl,x4,
exp_acyclic_depvary_step4_batch_yyy07.pl,s1,[a1 c1 d2 f2 b3 a2 b2 c2 c3]
exp_acyclic_depvary_step4_batch_yyy07.pl,d2,[a1 c1 d2 f2 b3 a2 b2 c2 c3]
exp_acyclic_depvary_step4_batch_yyy07.pl,t1,
exp_acyclic_depvary_step4_batch_yyy07.pl,q1,
exp_acyclic_depvary_step4_batch_yyy08.pl,t5,
exp_acyclic_depvary_step4_batch_yyy08.pl,d4,
exp_acyclic_depvary_step4_batch_yyy08.pl,t3,
exp_acyclic_depvary_step4_batch_yyy08.pl,f3,
exp_acyclic_depvary_step4_batch_yyy08.pl,r1,
exp_acyclic_depvary_step4_batch_yyy08.pl,y2,[a1 d1 a2 a3 c1 c3]
exp_acyclic_depvary_step4_batch_yyy08.pl,v3,
exp_acyclic_depvary_step4_batch_yyy08.pl,y5,
exp_acyclic_depvary_step4_batch_yyy08.pl,w3,
exp_acyclic_depvary_step4_batch_yyy08.pl,f2,
exp_acyclic_depvary_step4_batch_yyy09.pl,v2,
exp_acyclic_depvary_step4_batch_yyy09.pl,d3,
exp_acyclic_depvary_step4_batch_yyy09.pl,t3,
exp_acyclic_depvary_step4_batch_yyy09.pl,z4,
exp_acyclic_depvary_step4_batch_yyy09.pl,v1,
exp_acyclic_depvary_step4_batch_yyy09.pl,c1,
exp_acyclic_depvary_step4_batch_yyy09.pl,a6,
exp_acyclic_depvary_step4_batch_yyy09.pl,s4,
exp_acyclic_depvary_step4_batch_yyy09.pl,a4,
exp_acyclic_depvary_step4_batch_yyy09.pl,x2,
exp_acyclic_depvary_step4_batch_yyy10.pl,w5,
exp_acyclic_depvary_step4_batch_yyy10.pl,q4,
exp_acyclic_depvary_step4_batch_yyy10.pl,r5,
exp_acyclic_depvary_step4_batch_yyy10.pl,w4,
exp_acyclic_depvary_step4_batch_yyy10.pl,t2,
exp_acyclic_depvary_step4_batch_yyy10.pl,b6,
exp_acyclic_depvary_step4_batch_yyy10.pl,d1,[b1 d1 e1 d2 c3 a1 f1 a3]
exp_acyclic_depvary_step4_batch_yyy10.pl,f2,
exp_acyclic_depvary_step4_batch_yyy10.pl,u5,
exp_acyclic_depvary_step4_batch_yyy10.pl,d5,
exp_acyclic_depvary_step5_batch_yyy01.pl,d5,
exp_acyclic_depvary_step5_batch_yyy01.pl,p5,
exp_acyclic_depvary_step5_batch_yyy01.pl,a4,
exp_acyclic_depvary_step5_batch_yyy01.pl,p2,
exp_acyclic_depvary_step5_batch_yyy01.pl,v2,[b1 c1 e1 a2 b2 e2 a3 b3 c3 d3]
exp_acyclic_depvary_step5_batch_yyy01.pl,e1,[b1 c1 e1 a2 b2 e2 a3 b3 c3 d3]
exp_acyclic_depvary_step5_batch_yyy01.pl,c5,
exp_acyclic_depvary_step5_batch_yyy01.pl,b1,[b1 c1 e1 a2 b2 e2 a3 b3 c3 d3]
exp_acyclic_depvary_step5_batch_yyy01.pl,d1,
exp_acyclic_depvary_step5_batch_yyy01.pl,q1,[b1 c1 e1 a2 b2 e2 a3 b3 c3 d3]
exp_acyclic_depvary_step5_batch_yyy02.pl,u5,
exp_acyclic_depvary_step5_batch_yyy02.pl,t4,
exp_acyclic_depvary_step5_batch_yyy02.pl,e1,[b1 c1 d1 e1 f1 d2 b3 e3 a3]
exp_acyclic_depvary_step5_batch_yyy02.pl,q4,
exp_acyclic_depvary_step5_batch_yyy02.pl,f5,
exp_acyclic_depvary_step5_batch_yyy02.pl,r5,
exp_acyclic_depvary_step5_batch_yyy02.pl,r1,
exp_acyclic_depvary_step5_batch_yyy02.pl,d1,[b1 c1 d1 e1 f1 d2 b3 e3 a3]
exp_acyclic_depvary_step5_batch_yyy02.pl,p4,
exp_acyclic_depvary_step5_batch_yyy02.pl,d4,
exp_acyclic_depvary_step5_batch_yyy03.pl,s4,
exp_acyclic_depvary_step5_batch_yyy03.pl,d4,
exp_acyclic_depvary_step5_batch_yyy03.pl,s2,[c1 a3 b3 c3 e3 f1 b2 d2 d3]
exp_acyclic_depvary_step5_batch_yyy03.pl,w1,
exp_acyclic_depvary_step5_batch_yyy03.pl,f3,
exp_acyclic_depvary_step5_batch_yyy03.pl,t2,[c1 a3 b3 c3 e3 f1 b2 d2 d3]
exp_acyclic_depvary_step5_batch_yyy03.pl,y1,
exp_acyclic_depvary_step5_batch_yyy03.pl,y5,
exp_acyclic_depvary_step5_batch_yyy03.pl,b6,
exp_acyclic_depvary_step5_batch_yyy03.pl,a1,
exp_acyclic_depvary_step5_batch_yyy04.pl,p5,
exp_acyclic_depvary_step5_batch_yyy04.pl,f1,[a1 e1 f1 b2 c2 a3 f3 b1 a2 e2 f2]
exp_acyclic_depvary_step5_batch_yyy04.pl,v5,
exp_acyclic_depvary_step5_batch_yyy04.pl,w1,
exp_acyclic_depvary_step5_batch_yyy04.pl,v4,
exp_acyclic_depvary_step5_batch_yyy04.pl,v3,
exp_acyclic_depvary_step5_batch_yyy04.pl,s5,
exp_acyclic_depvary_step5_batch_yyy04.pl,b4,
exp_acyclic_depvary_step5_batch_yyy04.pl,r3,[a1 e1 b2 c2 a3 f3 b1 f1 a2 e2 f2]
exp_acyclic_depvary_step5_batch_yyy04.pl,t1,
exp_acyclic_depvary_step5_batch_yyy05.pl,t5,
exp_acyclic_depvary_step5_batch_yyy05.pl,y4,
exp_acyclic_depvary_step5_batch_yyy05.pl,a5,
exp_acyclic_depvary_step5_batch_yyy05.pl,y3,
exp_acyclic_depvary_step5_batch_yyy05.pl,x5,
exp_acyclic_depvary_step5_batch_yyy05.pl,r4,
exp_acyclic_depvary_step5_batch_yyy05.pl,d2,[a2 d2 e2 a3 c3 f3 b1 d1 f2]
exp_acyclic_depvary_step5_batch_yyy05.pl,y2,[a2 e2 a3 c3 f3 b1 d1 d2 f2]
exp_acyclic_depvary_step5_batch_yyy05.pl,b4,
exp_acyclic_depvary_step5_batch_yyy05.pl,q5,
exp_acyclic_depvary_step5_batch_yyy06.pl,t5,
exp_acyclic_depvary_step5_batch_yyy06.pl,y4,
exp_acyclic_depvary_step5_batch_yyy06.pl,z5,
exp_acyclic_depvary_step5_batch_yyy06.pl,e3,[a1 c1 e1 a2 f2 a3 b3 d3 e3 b1 c3]
exp_acyclic_depvary_step5_batch_yyy06.pl,y1,
exp_acyclic_depvary_step5_batch_yyy06.pl,q3,
exp_acyclic_depvary_step5_batch_yyy06.pl,p1,
exp_acyclic_depvary_step5_batch_yyy06.pl,a2,[a1 c1 e1 a2 f2 a3 b3 d3 e3 b1 c3]
exp_acyclic_depvary_step5_batch_yyy06.pl,z4,
exp_acyclic_depvary_step5_batch_yyy06.pl,e4,
exp_acyclic_depvary_step5_batch_yyy07.pl,p5,
exp_acyclic_depvary_step5_batch_yyy07.pl,u1,
exp_acyclic_depvary_step5_batch_yyy07.pl,u4,
exp_acyclic_depvary_step5_batch_yyy07.pl,p3,
exp_acyclic_depvary_step5_batch_yyy07.pl,s1,[d1 f1 e2 a1 c1 c3 d3 e3 f3]
exp_acyclic_depvary_step5_batch_yyy07.pl,p2,
exp_acyclic_depvary_step5_batch_yyy07.pl,r3,
exp_acyclic_depvary_step5_batch_yyy07.pl,a2,
exp_acyclic_depvary_step5_batch_yyy07.pl,q3,
exp_acyclic_depvary_step5_batch_yyy07.pl,y2,
exp_acyclic_depvary_step5_batch_yyy08.pl,c4,
exp_acyclic_depvary_step5_batch_yyy08.pl,d4,
exp_acyclic_depvary_step5_batch_yyy08.pl,e5,
exp_acyclic_depvary_step5_batch_yyy08.pl,p3,
exp_acyclic_depvary_step5_batch_yyy08.pl,y2,
exp_acyclic_depvary_step5_batch_yyy08.pl,b6,
exp_acyclic_depvary_step5_batch_yyy08.pl,p1,[a1 b1 d1 f1 c2 d2 e3 f3 a2]
exp_acyclic_depvary_step5_batch_yyy08.pl,f2,
exp_acyclic_depvary_step5_batch_yyy08.pl,u3,
exp_acyclic_depvary_step5_batch_yyy08.pl,v4,
exp_acyclic_depvary_step5_batch_yyy09.pl,b3,
exp_acyclic_depvary_step5_batch_yyy09.pl,z1,[b1 d2 a3 d3 f3 a1 a2 c3;b1 d2 a3 d3 f3 e1 a2 f2]
exp_acyclic_depvary_step5_batch_yyy09.pl,e4,
exp_acyclic_depvary_step5_batch_yyy09.pl,v1,
exp_acyclic_depvary_step5_batch_yyy09.pl,t2,
exp_acyclic_depvary_step5_batch_yyy09.pl,y1,
exp_acyclic_depvary_step5_batch_yyy09.pl,a3,[b1 d2 a3 d3 f3 a1 a2 c3;b1 d2 a3 d3 f3 e1 a2 f2]
exp_acyclic_depvary_step5_batch_yyy09.pl,e2,
exp_acyclic_depvary_step5_batch_yyy09.pl,y2,[b1 d2 a3 d3 f3 a1 a2 c3;b1 d2 a3 d3 f3 e1 a2 f2]
exp_acyclic_depvary_step5_batch_yyy09.pl,x1,
exp_acyclic_depvary_step5_batch_yyy10.pl,e1,
exp_acyclic_depvary_step5_batch_yyy10.pl,d4,
exp_acyclic_depvary_step5_batch_yyy10.pl,w4,
exp_acyclic_depvary_step5_batch_yyy10.pl,t2,[b1 c1 f1 c2 f2 b3 d2 f3]
exp_acyclic_depvary_step5_batch_yyy10.pl,z3,
exp_acyclic_depvary_step5_batch_yyy10.pl,x4,
exp_acyclic_depvary_step5_batch_yyy10.pl,t5,
exp_acyclic_depvary_step5_batch_yyy10.pl,s3,[b1 c1 f1 c2 f2 b3 d2 f3]
exp_acyclic_depvary_step5_batch_yyy10.pl,v4,
exp_acyclic_depvary_step5_batch_yyy10.pl,e3,
exp_acyclic_depvary_step6_batch_yyy01.pl,d5,
exp_acyclic_depvary_step6_batch_yyy01.pl,s3,[b2 c2 f2 e3 f3 e1 d2 e2 a3 b3 d3]
exp_acyclic_depvary_step6_batch_yyy01.pl,w5,
exp_acyclic_depvary_step6_batch_yyy01.pl,b4,
exp_acyclic_depvary_step6_batch_yyy01.pl,a5,
exp_acyclic_depvary_step6_batch_yyy01.pl,t2,
exp_acyclic_depvary_step6_batch_yyy01.pl,r4,
exp_acyclic_depvary_step6_batch_yyy01.pl,u2,
exp_acyclic_depvary_step6_batch_yyy01.pl,z4,
exp_acyclic_depvary_step6_batch_yyy01.pl,e4,
exp_acyclic_depvary_step6_batch_yyy02.pl,q4,
exp_acyclic_depvary_step6_batch_yyy02.pl,r5,
exp_acyclic_depvary_step6_batch_yyy02.pl,r4,
exp_acyclic_depvary_step6_batch_yyy02.pl,p2,[a1 d1 e1 f1 a2 b2 d3 f3 c1 a3 e3]
exp_acyclic_depvary_step6_batch_yyy02.pl,p5,
exp_acyclic_depvary_step6_batch_yyy02.pl,x3,[a1 d1 e1 f1 a2 b2 d3 f3 c1 a3 e3]
exp_acyclic_depvary_step6_batch_yyy02.pl,u1,
exp_acyclic_depvary_step6_batch_yyy02.pl,f1,[a1 d1 e1 f1 a2 b2 d3 f3 c1 a3 e3]
exp_acyclic_depvary_step6_batch_yyy02.pl,x5,
exp_acyclic_depvary_step6_batch_yyy02.pl,z2,[a1 d1 e1 f1 a2 b2 d3 f3 c1 a3 e3]
exp_acyclic_depvary_step6_batch_yyy03.pl,d5,
exp_acyclic_depvary_step6_batch_yyy03.pl,b2,[a2 b2 d2 e2 f2 b3 c3 d3 e3 c4 a1 c1 c2 a3]
exp_acyclic_depvary_step6_batch_yyy03.pl,e1,
exp_acyclic_depvary_step6_batch_yyy03.pl,d4,
exp_acyclic_depvary_step6_batch_yyy03.pl,u1,[a2 b2 d2 e2 f2 b3 c3 d3 e3 c4 a1 c1 c2 a3]
exp_acyclic_depvary_step6_batch_yyy03.pl,s1,
exp_acyclic_depvary_step6_batch_yyy03.pl,r3,
exp_acyclic_depvary_step6_batch_yyy03.pl,f2,[a2 b2 d2 e2 f2 b3 c3 d3 e3 c4 a1 c1 c2 a3]
exp_acyclic_depvary_step6_batch_yyy03.pl,t4,
exp_acyclic_depvary_step6_batch_yyy03.pl,s3,[a2 b2 d2 e2 f2 b3 c3 d3 e3 c4 a1 c1 c2 a3]
exp_acyclic_depvary_step6_batch_yyy04.pl,d5,
exp_acyclic_depvary_step6_batch_yyy04.pl,q5,
exp_acyclic_depvary_step6_batch_yyy04.pl,c2,[d1 c2 d2 e2 f2 a3 b3 c3 e3 a4 c4 f3]
exp_acyclic_depvary_step6_batch_yyy04.pl,w1,
exp_acyclic_depvary_step6_batch_yyy04.pl,p2,
exp_acyclic_depvary_step6_batch_yyy04.pl,q2,
exp_acyclic_depvary_step6_batch_yyy04.pl,p4,[d1 c2 d2 e2 f2 a3 b3 c3 e3 a4 c4 f3]
exp_acyclic_depvary_step6_batch_yyy04.pl,d4,
exp_acyclic_depvary_step6_batch_yyy04.pl,r2,[d1 c2 d2 e2 f2 a3 b3 c3 e3 a4 c4 f3]
exp_acyclic_depvary_step6_batch_yyy04.pl,a1,
exp_acyclic_depvary_step6_batch_yyy05.pl,b2,[e1 f1 b2 c2 b3 d3 f3 a4 d1 a2 f2 b4 c4]
exp_acyclic_depvary_step6_batch_yyy05.pl,q5,
exp_acyclic_depvary_step6_batch_yyy05.pl,v1,[e1 f1 c2 b3 d3 f3 a4 d1 a2 b2 f2 b4 c4]
exp_acyclic_depvary_step6_batch_yyy05.pl,z2,
exp_acyclic_depvary_step6_batch_yyy05.pl,d2,
exp_acyclic_depvary_step6_batch_yyy05.pl,a3,
exp_acyclic_depvary_step6_batch_yyy05.pl,u3,
exp_acyclic_depvary_step6_batch_yyy05.pl,v4,
exp_acyclic_depvary_step6_batch_yyy05.pl,d1,[d1 e1 f1 c2 b3 d3 f3 a4 a2 b2 f2 b4 c4]
exp_acyclic_depvary_step6_batch_yyy05.pl,q1,[e1 f1 c2 b3 d3 f3 a4 d1 a2 b2 f2 b4 c4]
exp_acyclic_depvary_step6_batch_yyy06.pl,e5,
exp_acyclic_depvary_step6_batch_yyy06.pl,w5,
exp_acyclic_depvary_step6_batch_yyy06.pl,a5,
exp_acyclic_depvary_step6_batch_yyy06.pl,z4,
exp_acyclic_depvary_step6_batch_yyy06.pl,e3,[a1 b1 a2 c2 d2 f2 b3 e3 f3 a3 c3]
exp_acyclic_depvary_step6_batch_yyy06.pl,q3,
exp_acyclic_depvary_step6_batch_yyy06.pl,p1,[a1 b1 a2 c2 d2 f2 b3 e3 f3 a3 c3]
exp_acyclic_depvary_step6_batch_yyy06.pl,a2,[a1 b1 a2 c2 d2 f2 b3 e3 f3 a3 c3]
exp_acyclic_depvary_step6_batch_yyy06.pl,s5,
exp_acyclic_depvary_step6_batch_yyy06.pl,q5,
exp_acyclic_depvary_step6_batch_yyy07.pl,b2,
exp_acyclic_depvary_step6_batch_yyy07.pl,z5,
exp_acyclic_depvary_step6_batch_yyy07.pl,w2,
exp_acyclic_depvary_step6_batch_yyy07.pl,q5,
exp_acyclic_depvary_step6_batch_yyy07.pl,c2,
exp_acyclic_depvary_step6_batch_yyy07.pl,e4,
exp_acyclic_depvary_step6_batch_yyy07.pl,a3,
exp_acyclic_depvary_step6_batch_yyy07.pl,y2,
exp_acyclic_depvary_step6_batch_yyy07.pl,a2,
exp_acyclic_depvary_step6_batch_yyy07.pl,x4,
exp_acyclic_depvary_step6_batch_yyy08.pl,r5,
exp_acyclic_depvary_step6_batch_yyy08.pl,c1,
exp_acyclic_depvary_step6_batch_yyy08.pl,e3,
exp_acyclic_depvary_step6_batch_yyy08.pl,r1,
exp_acyclic_depvary_step6_batch_yyy08.pl,z3,
exp_acyclic_depvary_step6_batch_yyy08.pl,p1,
exp_acyclic_depvary_step6_batch_yyy08.pl,w1,
exp_acyclic_depvary_step6_batch_yyy08.pl,p3,
exp_acyclic_depvary_step6_batch_yyy08.pl,e2,
exp_acyclic_depvary_step6_batch_yyy08.pl,u2,
exp_acyclic_depvary_step6_batch_yyy09.pl,d5,
exp_acyclic_depvary_step6_batch_yyy09.pl,t5,
exp_acyclic_depvary_step6_batch_yyy09.pl,w5,
exp_acyclic_depvary_step6_batch_yyy09.pl,c5,
exp_acyclic_depvary_step6_batch_yyy09.pl,q4,[b1 f1 a2 b2 d2 d3 f3 b4 c4 a1 a3]
exp_acyclic_depvary_step6_batch_yyy09.pl,f3,[b1 f1 a2 b2 d2 d3 f3 b4 c4 a1 a3]
exp_acyclic_depvary_step6_batch_yyy09.pl,v4,
exp_acyclic_depvary_step6_batch_yyy09.pl,f2,
exp_acyclic_depvary_step6_batch_yyy09.pl,x2,[b1 f1 a2 b2 d2 d3 f3 b4 c4 a1 a3]
exp_acyclic_depvary_step6_batch_yyy09.pl,f5,
exp_acyclic_depvary_step6_batch_yyy10.pl,d5,
exp_acyclic_depvary_step6_batch_yyy10.pl,f1,[e1 f1 a2 e2 b3 c3 b4 a1 c1 d1 e3 f3 a4;e1 f1 a2 e2 b3 c3 b4 a1 c1 d1 e3 f3 c4]
exp_acyclic_depvary_step6_batch_yyy10.pl,t3,
exp_acyclic_depvary_step6_batch_yyy10.pl,q4,
exp_acyclic_depvary_step6_batch_yyy10.pl,y3,[e1 f1 a2 e2 b3 c3 b4 a1 c1 d1 e3 f3 a4;e1 f1 a2 e2 b3 c3 b4 a1 c1 d1 e3 f3 c4]
exp_acyclic_depvary_step6_batch_yyy10.pl,p3,[e1 f1 a2 e2 b3 c3 b4 a1 c1 d1 e3 f3 a4;e1 f1 a2 e2 b3 c3 b4 a1 c1 d1 e3 f3 c4]
exp_acyclic_depvary_step6_batch_yyy10.pl,t4,
exp_acyclic_depvary_step6_batch_yyy10.pl,s3,
exp_acyclic_depvary_step6_batch_yyy10.pl,s2,[e1 f1 a2 e2 b3 c3 b4 a1 c1 d1 e3 f3 a4;e1 f1 a2 e2 b3 c3 b4 a1 c1 d1 e3 f3 c4]
exp_acyclic_depvary_step6_batch_yyy10.pl,c5,
exp_acyclic_depvary_step7_batch_yyy01.pl,s4,[b1 c1 e1 a2 d2 d3 e3 a4 c4 d4 e4 e2 a3 c3 b4;b1 c1 e1 a2 d2 d3 e3 a4 c4 d4 e4 d1 e2 c3 b4]
exp_acyclic_depvary_step7_batch_yyy01.pl,p5,
exp_acyclic_depvary_step7_batch_yyy01.pl,q4,
exp_acyclic_depvary_step7_batch_yyy01.pl,e3,[b1 c1 e1 a2 d2 d3 e3 a4 c4 d4 e4 e2 a3 c3 b4;b1 c1 e1 a2 d2 d3 e3 a4 c4 d4 e4 d1 e2 c3 b4]
exp_acyclic_depvary_step7_batch_yyy01.pl,a3,[b1 c1 e1 a2 d2 a3 d3 e3 a4 c4 d4 e4 e2 c3 b4]
exp_acyclic_depvary_step7_batch_yyy01.pl,v3,
exp_acyclic_depvary_step7_batch_yyy01.pl,e2,[b1 c1 e1 a2 d2 e2 d3 e3 a4 c4 d4 e4 a3 c3 b4;b1 c1 e1 a2 d2 e2 d3 e3 a4 c4 d4 e4 d1 c3 b4]
exp_acyclic_depvary_step7_batch_yyy01.pl,f2,
exp_acyclic_depvary_step7_batch_yyy01.pl,y1,[b1 c1 e1 a2 d2 d3 e3 a4 c4 d4 e4 e2 a3 c3 b4;b1 c1 e1 a2 d2 d3 e3 a4 c4 d4 e4 d1 e2 c3 b4]
exp_acyclic_depvary_step7_batch_yyy01.pl,r1,
exp_acyclic_depvary_step7_batch_yyy02.pl,v2,
exp_acyclic_depvary_step7_batch_yyy02.pl,c5,
exp_acyclic_depvary_step7_batch_yyy02.pl,c1,[c1 d1 e1 b3 d3 e3 a4 b4 c4 d4 f4]
exp_acyclic_depvary_step7_batch_yyy02.pl,q3,[c1 d1 e1 b3 d3 e3 a4 b4 c4 d4 f4]
exp_acyclic_depvary_step7_batch_yyy02.pl,q2,
exp_acyclic_depvary_step7_batch_yyy02.pl,t4,
exp_acyclic_depvary_step7_batch_yyy02.pl,s3,
exp_acyclic_depvary_step7_batch_yyy02.pl,c4,[c1 d1 e1 b3 d3 e3 a4 b4 c4 d4 f4]
exp_acyclic_depvary_step7_batch_yyy02.pl,s5,
exp_acyclic_depvary_step7_batch_yyy02.pl,t3,[c1 d1 e1 b3 d3 e3 a4 b4 c4 d4 f4]
exp_acyclic_depvary_step7_batch_yyy03.pl,b2,[a1 e1 b2 e3 a4 c4 d4 c2 a3 e4]
exp_acyclic_depvary_step7_batch_yyy03.pl,b3,
exp_acyclic_depvary_step7_batch_yyy03.pl,v2,[a1 e1 b2 e3 a4 c4 d4 c2 a3 e4]
exp_acyclic_depvary_step7_batch_yyy03.pl,p4,
exp_acyclic_depvary_step7_batch_yyy03.pl,q5,
exp_acyclic_depvary_step7_batch_yyy03.pl,r5,
exp_acyclic_depvary_step7_batch_yyy03.pl,r1,
